identity	canonical_card_name	canonical_card_id	current_source_pool	relationship_class	certified_identity_claim_ids	exact_card_facts	relationship_evidence	source_ids	exact_source_locators	baseline_disposition	current_disposition	limitation	public_rationale	owner_decision	display_priority
SULTAI	Teval, the Balanced Scale	c8cbf0ec-ec98-4cb3-8068-60e92bbd740d	data/raw-factions/sultai/sultai.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Spirit Dragon; CI=UBG; oracle_id=c8cbf0ec-ec98-4cb3-8068-60e92bbd740d	The official Tarkir: Dragonstorm decklist identifies Teval, the Balanced Scale as the featured commander for Sultai Arisen.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Does not prove canon lore or character biography. Does not prove popularity, power level, legality, or metagame position. Use only for official product navigation or support-only deck exploration; do not use as metagame, popularity, legality, or lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
MARDU	Zurgo Stormrender	0f93d88c-9d2e-416d-a10b-99483360b1fb	data/raw-factions/mardu/mardu.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Orc Warrior; CI=WBR; oracle_id=0f93d88c-9d2e-416d-a10b-99483360b1fb	The local Commander workbook row for Mardu Surge supports attacking tokens, sacrifice, and aggressive combat as Mardu operator texture.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, not exact legality proof, and not placement evidence. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
MARDU	Alesha, Who Smiles at Death	6969a7e2-6866-4001-a139-24b3be13deae	data/raw-factions/mardu/mardu.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Warrior; CI=WBR; oracle_id=6969a7e2-6866-4001-a139-24b3be13deae	The local Commander workbook names Alesha in Mardu Surge support context, aligning recursion and combat pressure with Mardu operator texture.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Keep Alesha biography and timeline claims in the raw evidence ledger, not the Commander row. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
MARDU	Edgar Markov	41e2790d-49f5-4e98-b8d9-04179f47f13a	data/raw-factions/mardu/mardu.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Vampire Knight; CI=WBR; oracle_id=41e2790d-49f5-4e98-b8d9-04179f47f13a	The local Commander workbook row for Vampiric Bloodlust supports relentless token-forward Vampire pressure as Mardu operator texture.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not Tarkir lore evidence and not a Mardu placement shortcut. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	3
JESKAI	Shiko and Narset, Unified	40ed32a6-ad56-48c7-aecf-b4238c34c212	data/raw-factions/jeskai/jeskai.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Spirit Dragon; CI=WUR; oracle_id=40ed32a6-ad56-48c7-aecf-b4238c34c212	The local Commander workbook row for Jeskai Striker supports extra spells, prowess, and spell copying as Jeskai operator texture.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, not exact legality proof, and not placement evidence. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
JESKAI	Narset, Enlightened Master	aeaf7768-ed67-487d-8506-e667babb88ba	data/raw-factions/jeskai/jeskai.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Monk; CI=WUR; oracle_id=aeaf7768-ed67-487d-8506-e667babb88ba	The local Commander workbook names Narset in the Jeskai Striker row as support for spell-sequencing and explosive turn texture.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Keep Narset lore and timeline claims in the raw evidence ledger, not the Commander row. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
JESKAI	Kasla, the Broken Halo	b2d4ce3c-00b1-4a72-b652-4c129475080f	data/raw-factions/jeskai/jeskai.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Angel Ally; CI=WUR; oracle_id=b2d4ce3c-00b1-4a72-b652-4c129475080f	The local Commander workbook row for Divine Convocation supports coordinated convoke casting as Jeskai operator texture.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not Tarkir lore evidence and not a Jeskai placement shortcut. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	3
YORE	Breya, Etherium Shaper	d460a9e2-5a7d-4562-880e-45174be19a9d	data/raw-factions/yore/yore.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Artifact Creature — Human; CI=WUBR; oracle_id=d460a9e2-5a7d-4562-880e-45174be19a9d	The approved local Commander support row for Invent Superiority supports artifact, sacrifice, combo, and value texture for the YORE lane.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Support-only Commander material; not lore, canon, placement, claim, route, alias, or public naming authority. Skip if the user needs lore proof, naming authority, exact legality proof, placement evidence, or metagame certainty rather than support-only Commander texture. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
GLINT	Yidris, Maelstrom Wielder	9efe8aff-9a7d-4397-b5fd-c1a0fad7c15f	data/raw-factions/glint/glint.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Ogre Wizard; CI=UBRG; oracle_id=9efe8aff-9a7d-4397-b5fd-c1a0fad7c15f	The approved local Commander support row for Entropic Uprising supports Yidris, cascade, volatility, and four-color-without-White Commander texture for the GLINT lane.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Support-only Commander material; not lore, canon, placement, claim, route, alias, or public naming authority. Skip if the user needs lore proof, naming authority, exact legality proof, placement evidence, or metagame certainty rather than support-only Commander texture. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
DUNE	Saskia the Unyielding	e54d207c-51b8-458e-86a1-2633ac064c8e	data/raw-factions/dune/dune.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Soldier; CI=WBRG; oracle_id=e54d207c-51b8-458e-86a1-2633ac064c8e	The approved local Commander support row for Open Hostility supports Saskia, combat-pressure, and four-color-without-Blue Commander texture for the DUNE lane.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Support-only Commander material; not lore, canon, placement, claim, route, alias, or public naming authority. Skip if the user needs lore proof, naming authority, exact legality proof, placement evidence, or metagame certainty rather than support-only Commander texture. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
INK	Kynaios and Tiro of Meletis	53ee4254-fef7-49ec-aafc-0320987764e6	data/raw-factions/ink/ink.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Soldier; CI=WURG; oracle_id=53ee4254-fef7-49ec-aafc-0320987764e6	The approved local Commander support row for Stalwart Unity supports Stalwart Unity, Kynaios and Tiro, group-hug, and shared-resource Commander texture for the INK lane.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Support-only Commander material; not lore, canon, placement, claim, route, alias, or public naming authority. Skip if the user needs lore proof, naming authority, exact legality proof, placement evidence, or metagame certainty rather than support-only Commander texture. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
WITCH	Atraxa, Praetors' Voice	7e6b9b59-cd68-4e3c-827b-38833c92d6eb	data/raw-factions/witch/witch.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Phyrexian Angel Horror; CI=WUBG; oracle_id=7e6b9b59-cd68-4e3c-827b-38833c92d6eb	The approved local Commander support row for Breed Lethality supports Breed Lethality, Atraxa, proliferate, counters, and scaling-growth Commander texture for the WITCH lane.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Support-only Commander material; not lore, canon, placement, claim, route, alias, or public naming authority. Skip if the user needs lore proof, naming authority, exact legality proof, placement evidence, or metagame certainty rather than support-only Commander texture. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
COLORLESS	Zhulodok, Void Gorger	ec726c54-987b-48ed-8ffa-ec73a5e35333	data/raw-factions/colorless/colorless.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Eldrazi; CI=C; oracle_id=ec726c54-987b-48ed-8ffa-ec73a5e35333	The official Commander Masters Eldrazi Unbound decklist names Zhulodok in its Colorless deck, and the 2026-06-13 exact Scryfall id:c check returned this card name with empty color identity.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	No legality, recommendation-quality, popularity, metagame, price, or lore assertion is made by this support row. Skip when the user needs legality, popularity, metagame, price, deck quality, broad recommendation, or non-Colorless/five-color Eldrazi claims. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
COLORLESS	Omarthis, Ghostfire Initiate	50676eba-a55a-4749-bb07-74a30e015781	data/raw-factions/colorless/colorless.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Spirit Snake; CI=C; oracle_id=50676eba-a55a-4749-bb07-74a30e015781	The official Commander Masters Eldrazi Unbound decklist names Omarthis in its Colorless deck, and the 2026-06-13 exact Scryfall id:c check returned this card name with empty color identity.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	No legality, recommendation-quality, popularity, metagame, price, or lore assertion is made by this support row. Skip when the user needs legality, popularity, metagame, price, deck quality, broad recommendation, or non-Colorless/five-color Eldrazi claims. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
WUBRG	Ulalek, Fused Atrocity	9f6828e3-39d9-45d9-9bf1-0e3737a0321e	data/raw-factions/wubrg/wubrg.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Eldrazi; CI=WUBRG; oracle_id=9f6828e3-39d9-45d9-9bf1-0e3737a0321e	The local enhanced JSONL row and official Modern Horizons 3 decklist support Eldrazi Incursion as WUBRG support context.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, Colorless proof, legality proof, or recommendation-quality proof. Skip if the user is asking for strict Colorless proof, current legality proof, or metagame strength. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
WUBRG	The Ur-Dragon	87b22b09-4f6d-4bc5-9cfc-663e4c7c6981	data/raw-factions/wubrg/wubrg.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Dragon Avatar; CI=WUBRG; oracle_id=87b22b09-4f6d-4bc5-9cfc-663e4c7c6981	The local enhanced JSONL row, official Commander 2017 decklist, and local commander-identity cross-check support Draconic Domination as WUBRG support context.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, legality proof, ranking proof, metagame proof, representative play-pattern proof, or recommendation-quality proof. Skip if the user needs current legality proof, popularity proof, metagame strength, or WUBRG lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
WUBRG	Sliver Gravemother	0d59f010-9669-4ad2-9ae9-cd88b85f282c	data/raw-factions/wubrg/wubrg.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Sliver; CI=WUBRG; oracle_id=0d59f010-9669-4ad2-9ae9-cd88b85f282c	Official Commander Masters source labels Sliver Swarm Five-Color and the local row matches the WUBRG support deck.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, ranking proof, or universal WUBRG doctrine. Skip if the user needs exact current legality or a non-tribal Five-Color lane. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	3
WUBRG	Jared Carthalion	f9485c76-122d-4faf-9194-b84ed9c41378	data/raw-factions/wubrg/wubrg.profile.json#/commander_compass/native_fit_commanders/3	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Planeswalker — Jared; CI=WUBRG; oracle_id=f9485c76-122d-4faf-9194-b84ed9c41378	The local enhanced JSONL row, official Dominaria United Commander decklist, and local commander-identity cross-check support Painbow as WUBRG support context.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, legality proof, popularity proof, deck-quality proof, or universal WUBRG doctrine. Skip if the user needs exact legality, a lore-forward canon claim, or a guarantee that five-color means the best or most complete identity. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	4
WUBRG	Heroes in a Half Shell	9f2f12cc-0adb-482d-bbce-05e4ce8850c4	data/raw-factions/wubrg/wubrg.profile.json#/commander_compass/native_fit_commanders/4	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Mutant Ninja Turtle; CI=WUBRG; oracle_id=9f2f12cc-0adb-482d-bbce-05e4ce8850c4	The local enhanced JSONL row and official TMNT decklist support Turtle Power! as WUBRG support context.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, legality proof, or recommendation-quality proof. Skip if the user wants evergreen Magic lore proof rather than Universes Beyond Commander support. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	5
WUBRG	Ashling, the Limitless	77a9e7cf-76e9-4323-8504-a5b831de00be	data/raw-factions/wubrg/wubrg.profile.json#/commander_compass/native_fit_commanders/5	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Elemental Sorcerer; CI=WUBRG; oracle_id=77a9e7cf-76e9-4323-8504-a5b831de00be	The local enhanced JSONL row and official Lorwyn Eclipsed decklist support Dance of the Elements as WUBRG support context.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Not lore proof, legality proof, or universal WUBRG doctrine. Skip if the user needs exact card legality or a non-product Commander claim. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	6
