path	category	disposition	basis
docs/kanban/done/VM-233-jeskai-way-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-234-jeskai-way-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-235-mardu-raw-packet-non-live-status-marker-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-237-mardu-live-quick-reading-reachability-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-238-mardu-maze-link-query-preservation-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-239-jeskai-dossier-deck-start-de-dup-and-qa-closeout.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-240-yore-source-packet-and-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-241-yore-identity-and-metaphysics-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-242-yore-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-243-yore-non-live-raw-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-244-yore-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-245-yore-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-246-glint-source-packet-and-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-247-glint-identity-and-metaphysics-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-248-glint-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-249-glint-non-live-raw-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-250-glint-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-251-glint-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-252-dune-source-packet-and-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-253-dune-identity-and-metaphysics-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-254-dune-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-255-dune-non-live-raw-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-256-dune-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-257-dune-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-258-ink-source-packet-and-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-259-ink-identity-and-metaphysics-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-260-ink-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-261-ink-non-live-raw-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-262-ink-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-264-witch-source-packet-and-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-265-witch-identity-and-metaphysics-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-266-witch-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-267-witch-non-live-raw-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-268-witch-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-269-witch-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-271-archscry-identity-hero-background-rollout.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-273-yore-live-placement-copy-polish-manual-qa-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-274-yore-identity-hero-background-dossier-hookup.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-275-glint-identity-hero-background-dossier-hookup.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-276-glint-source-enrichment-and-downstream-lore-reconciliation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-278-dune-identity-hero-background-dossier-hookup.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-279-dune-maze-query-and-archidekt-only-deck-link-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-293-witch-identity-hero-background-dossier-hookup.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-297-placement-data-source-of-truth-contamination-audit.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-298-witch-public-copy-source-durability-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-299-jeskai-mardu-source-durability-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-300-source-generated-guardrails.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-301-yore-source-first-authoring-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-302-dune-source-first-authoring-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-303-glint-source-first-authoring-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-304-ink-source-first-authoring-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-305-supabase-context-isolation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-306-ur-rg-mechanics-source-first-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-307-lorehold-mechanics-signal-balance.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-308-colorless-source-packet-and-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-309-colorless-identity-and-metaphysics-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-310-colorless-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-311-colorless-non-live-raw-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-312-colorless-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-313-colorless-controlled-promotion-planning.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-315-sultai-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-316-temur-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-317-bant-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-318-esper-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-319-grixis-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-320-colorless-runtime-test-leakage-classification-and-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-321-colorless-review-gate-rerun.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-322-jund-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-323-naya-display-enrichment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-324-colorless-source-intake-ux-readiness-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-325-source-bound-gold-standard-rule.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-326-colorless-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-327-colorless-controlled-promotion-implementation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-328-witch-source-generated-authority-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-329-colorless-dossier-hero-precon-mana-base-maze-ux-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-330-four-color-layer-1-authority-sweep.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-334-colorless-product-decision-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-335-mono-source-authority-decision.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-338-colorless-layer2-source-authority-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-339-colorless-official-source-capture-ledger-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-340-colorless-relocation-cleanup-gold-certification.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-342-colorless-dossier-micro-polish.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-345-ravnica-guild-generated-rebuild-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-348-four-color-source-bound-cohort-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-361-mono-color-official-source-inventory.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-373-wubrg-identity-hero-background-hookup.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-377-mono-gold-source-intake-planning.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-384-gate-compression-live-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-394-pre-push-exposure-and-gitignore-audit.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-400-publish-apocrypha-release-train-bundle.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-407-identity-radar-v2-visual-info-upgrade.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-413-fraunces-spectral-type-system-unification.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-414-apocrypha-public-route-visual-alignment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-423-feedback-composer-static-email-processor.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-424-homepage-first-visit-positioning.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-425-index-mock-signal-mirror-preview.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-427-repo-scan-test-sweep-main-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-428-vox-mana-deep-audit-report.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-429-vox-mana-self-snapshot.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-430-vox-mana-comprehensive-test-plan.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-431-add-qa-plan-to-obsidian-vault.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-432-add-self-snapshot-to-obsidian-vault.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-444-canonical-37-identity-docs-reconciliation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-445-profile-supabase-rls-source-artifact.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-447-minimal-ci-validation-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-448-critical-browser-e2e-smoke.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-449-maze-return-loop-microcopy-tightening.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-450-visual-baseline-acceptance-waiver-cleanup.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-453-collaboration-self-snapshot.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-454-vm448-vm449-handoff-trail-reconciliation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-455-remaining-readiness-residuals-release-caveat-sweep.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-456-term-preserving-player-language-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-457-loom-foundation-deep-dive.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-458-deck-saving-deferral-archscry-surface-suppression.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-459-2026-06-30-vox-mana-self-snapshot-refresh.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-460-collaboration-self-snapshot-refresh.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-461-account-scope-freeze-reactivation-checklist.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-470-account-scope-freeze-and-reactivation-checklist.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-471-scryfall-grounding-plain-reading-compiler-foundation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-472-robust-implicit-maze-compiler-framework.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-474-vox-mana-delta-reevaluation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-494-dirty-tree-recovery-main-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-495-release-test-loose-ends.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-496-vox-mana-self-snapshot-2026-07-10.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-502-prismari-semantic-recovery.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-551-full-placement-system-audit.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-564-all-37-dossier-term-hover-audit.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-625-public-identity-atlas-explorer.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-647-privacy-service-accuracy-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/current-ui-and-copy-inventory.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/gate-a-regression-matrix.csv	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/implementation-file-plan.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/implementation-slices.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/implementation-status.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/matrix-compatibility-plan.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm551-gate-a-trust-containment/public-confidence-replacement.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/plans/vm637-public-content-retention-map.md	active plan	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/prototypes/vm551-gate-b1-production-fidelity-preview/validate-preview-browser.mjs	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/qa/2026-07-03-browser-smoke-ci-pilot.md	historical QA evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/qa/2026-08-01-vm551-gate-a-owner-qa.md	historical QA evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/qa/2026-09-02-vm620-vm621-combined-owner-review.md	historical QA evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/qa/vox-mana-test-plan.md	current QA reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/README.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/data-contracts.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/manual-test-cases.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/method-reference.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/move-into-repo.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/source-generated-guardrails.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reference/spec-index.md	current reference	UPDATE REFERENCE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/reports/2026-08-30-vm613-current-state-recon.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/abzan/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/abzan/abzan-evidence-ledger.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/abzan/abzan-research-dossier.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/archscry-sound-play-audit/identity-evidence/32-glint-identity-evidence.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/archscry-sound-play-audit/identity-evidence/34-ink-identity-evidence.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/archscry-sound-play-audit/identity-evidence/35-witch-identity-evidence.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/canon/misc/Archscry Architecture_ Mono Color Integration.rtf	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/colorless/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/colorless/colorless-canon-relocation-map.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/colorless/colorless-evidence-ledger.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/colorless/colorless-layer2-gap-analysis.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/colorless/colorless-manual-fill.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/colorless/colorless-reliability-audit.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/dune/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/esper/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/glint/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/grixis/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/grixis/grixis-lore-source-packet.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/ink/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/jeskai/README.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/research/jeskai/jeskai-evidence-ledger.md	incidental source/analysis	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
